Audible_Title,Audible_Author,Goodreads_Link
Overcoming Dyslexia,"Sally Shaywitz, Jonathan Shaywitz",https://www.goodreads.com/book/show/45152041-overcoming-dyslexia?from_search=true&from_srp=true&qid=x2jDaJrJVw&rank=1
Go See the Principal,Gerry Brooks,https://www.goodreads.com/book/show/42816347-go-see-the-principal?from_search=true&from_srp=true&qid=qlhA7OTz5f&rank=1
Psych 101,Paul Kleinman,https://www.goodreads.com/book/show/14618921-psych-101?from_search=true&from_srp=true&qid=oLQbu4L1sU&rank=1
The One World Schoolhouse,Salman Khan,https://www.goodreads.com/book/show/15898640-the-one-world-schoolhouse?from_search=true&from_srp=true&qid=EPbyeoKTGH&rank=1
Pimsleur French Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280374-pimsleur-french-level-1-lessons-6-10?from_search=true&from_srp=true&qid=KqMPjSYt6Q&rank=1
In Defense of a Liberal Education,Fareed Zakaria,https://www.goodreads.com/book/show/25622814-in-defense-of-a-liberal-education?from_search=true&from_srp=true&qid=UwGQ1spLH4&rank=1
Let Dogs Be Dogs,The Monks of New Skete,https://www.goodreads.com/book/show/34523180-let-dogs-be-dogs?from_search=true&from_srp=true&qid=XN0MaWEuiL&rank=1
Everybody Has a Podcast (Except You),"Justin McElroy, Travis McElroy, Griffin McElroy",https://www.goodreads.com/book/show/53287275-everybody-has-a-podcast-except-you?from_search=true&from_srp=true&qid=UUzLvSqX4n&rank=1
Pimsleur Norwegian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/17799311-pimsleur-norwegian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=o4WBWd5xGY&rank=1
The Taliban Shuffle,Kim Barker,https://www.goodreads.com/book/show/9581417-the-taliban-shuffle?from_search=true&from_srp=true&qid=9dMj1CeUze&rank=1
How Not to Make a Short Film,Roberta Marie Munroe,https://www.goodreads.com/book/show/6261300-how-not-to-make-a-short-film?from_search=true&from_srp=true&qid=ACtmnkCsDL&rank=1
Extra Lives,Tom Bissell,https://www.goodreads.com/book/show/7059033-extra-lives?from_search=true&from_srp=true&qid=6bXZoQogfo&rank=1
Story Genius,Lisa Cron,https://www.goodreads.com/book/show/27833542-story-genius?from_search=true&from_srp=true&qid=x6dsoeUq0l&rank=1
Word by Word,Kory Stamper,https://www.goodreads.com/book/show/30781490-word-by-word?from_search=true&from_srp=true&qid=CRYpxzvFPn&rank=1
Pimsleur Farsi Persian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/31302918-pimsleur-farsi-persian-level-2-lessons-1-5?from_search=true&from_srp=true&qid=3t2l2rx0Si&rank=1
Where the Past Begins,Amy Tan,https://www.goodreads.com/book/show/34043618-where-the-past-begins?from_search=true&from_srp=true&qid=9jvy2AoaT3&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/20759354-pimsleur-portuguese-brazilian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=8QyvlUH5Mv&rank=1
Coming to My Senses,Alice Waters,https://www.goodreads.com/book/show/33516589-coming-to-my-senses?from_search=true&from_srp=true&qid=4Ogw1UYFmC&rank=1
"Swedish Phase 1, Unit 01-05",Pimsleur,https://www.goodreads.com/book/show/17799595-swedish-phase-1-unit-01-05?from_search=true&from_srp=true&qid=5pTMdFdvM8&rank=1
Pimsleur French Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18280453-pimsleur-french-level-1-lessons-11-15?from_search=true&from_srp=true&qid=JXBtxH1nRA&rank=1
"Pimsleur Hebrew Level 1, Lessons 6-10",Pimsleur,https://www.goodreads.com/book/show/18279797-pimsleur-hebrew-level-1-lessons-6-10?from_search=true&from_srp=true&qid=J9x8lRQqjO&rank=1
Pimsleur Korean Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/28688551-pimsleur-korean-level-1-lessons-6-10?from_search=true&from_srp=true&qid=eMuXnwQsle&rank=1
Knitlandia,Clara Parkes,https://www.goodreads.com/book/show/26240620-knitlandia?from_search=true&from_srp=true&qid=S1RMNMPunM&rank=1
Reading Like a Writer,Francine Prose,https://www.goodreads.com/book/show/39934.Reading_Like_a_Writer?from_search=true&from_srp=true&qid=SRzOR0L5Wb&rank=1
In Other Words,"Jhumpa Lahiri, Ann Goldstein - translator",https://www.goodreads.com/book/show/25614298-in-other-words?from_search=true&from_srp=true&qid=LYAatlUeRF&rank=1
Thug Notes,Sparky Sweets PhD,https://www.goodreads.com/book/show/25489106-thug-notes?from_search=true&from_srp=true&qid=GMTjEuyEC6&rank=1
Behind the Wheel - Spanish 1,"Behind the Wheel, Mark Frobose",https://www.goodreads.com/book/show/8552582-behind-the-wheel-express---spanish-1?from_search=true&from_srp=true&qid=O4Dhd6Cf61&rank=1
America and Americans and Selected Nonfiction,John Steinbeck,https://www.goodreads.com/book/show/202399.America_and_Americans_and_Selected_Nonfiction?from_search=true&from_srp=true&qid=UIEqcKd8E1&rank=1
"Provence, 1970",Luke Barr,https://www.goodreads.com/book/show/17737022-provence-1970?from_search=true&from_srp=true&qid=rQvMaGMXP5&rank=1
My Reading Life,Pat Conroy,https://www.goodreads.com/book/show/8323492-my-reading-life?from_search=true&from_srp=true&qid=g9IWor7LCn&rank=1
Homer's Odyssey,Gwen Cooper,https://www.goodreads.com/book/show/10168055-homer-s-odyssey?from_search=true&from_srp=true&qid=qHWnYzqfAj&rank=1
So We Read On,Maureen Corrigan,https://www.goodreads.com/book/show/20454072-so-we-read-on?from_search=true&from_srp=true&qid=Wvkcc726th&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18223270-pimsleur-english-for-portuguese-brazilian-speakers-level-1-lessons-11-?from_search=true&from_srp=true&qid=1FbUOQdt6k&rank=1
The American Constitution 101,David L. Hudson,https://www.goodreads.com/book/show/55248441-the-american-constitution-101?from_search=true&from_srp=true&qid=NWmp0dwQN6&rank=1
Pimsleur Norwegian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/17799511-pimsleur-norwegian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=0NXMTcTCje&rank=1
"Pimsleur Hebrew Level 1, Lessons 11-15",Pimsleur,https://www.goodreads.com/book/show/18279767-pimsleur-hebrew-level-1-lessons-11-15?from_search=true&from_srp=true&qid=nTXDAhBiVb&rank=1
Home Sweet Maison,Danielle Postel-Vinay,https://www.goodreads.com/book/show/35068833-home-sweet-maison?from_search=true&from_srp=true&qid=LvRzZaLGqt&rank=1
Pimsleur Korean Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18279702-pimsleur-korean-level-2-lessons-11-15-mp3?from_search=true&from_srp=true&qid=qWeDFJbjGd&rank=1
Pimsleur Farsi Persian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/31302917-pimsleur-farsi-persian-level-2-lessons-6-10?from_search=true&from_srp=true&qid=2dWzf97wEG&rank=1
The Art of Language Invention,David J. Peterson,https://www.goodreads.com/book/show/24611649-the-art-of-language-invention?from_search=true&from_srp=true&qid=jVh6aclnZG&rank=1
"Swedish Phase 1, Unit 06-10",Pimsleur,https://www.goodreads.com/book/show/17799782-swedish-phase-1-unit-06-10?from_search=true&from_srp=true&qid=AAsUqxbuUC&rank=1
Mastering the Art of Soviet Cooking,Anya Von Bremzen,https://www.goodreads.com/book/show/17262126-mastering-the-art-of-soviet-cooking?from_search=true&from_srp=true&qid=Ae2vFCQmXZ&rank=1
Pimsleur Norwegian Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/17799422-pimsleur-norwegian-level-1-lessons-11-15?from_search=true&from_srp=true&qid=eOwuwJYZvS&rank=1
Murder Your Darlings,Roy Peter Clark,https://www.goodreads.com/book/show/45730908-murder-your-darlings?from_search=true&from_srp=true&qid=1ppJwDuakq&rank=1
Pimsleur Farsi Persian Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/31302915-pimsleur-farsi-persian-level-2-lessons-11-15?from_search=true&from_srp=true&qid=4krHYiBSrd&rank=1
The Time of Our Lives,Tom Brokaw,https://www.goodreads.com/book/show/11929478-the-time-of-our-lives?from_search=true&from_srp=true&qid=UJJWWPcaLt&rank=1
Hallelujah! The Welcome Table,Maya Angelou,https://www.goodreads.com/book/show/13205.Hallelujah_the_Welcome_Table?from_search=true&from_srp=true&qid=SJ1G9nGgAJ&rank=1
Life in the Garden,Penelope Lively,https://www.goodreads.com/book/show/35074095-life-in-the-garden?from_search=true&from_srp=true&qid=M6e1ejSXpS&rank=1
Long Live Latin,"Nicola Gardini, Todd Portnowitz",https://www.goodreads.com/book/show/43565361-long-live-latin?from_search=true&from_srp=true&qid=qA7jxneBYE&rank=1
A Short History of Russia,Mark Galeotti,https://www.goodreads.com/book/show/48894047-a-short-history-of-russia?from_search=true&from_srp=true&qid=YRazmkYFMy&rank=1
Behind the Wheel - Arabic,Mark Frobose,https://www.goodreads.com/book/show/8995279-behind-the-wheel---arabic-1?from_search=true&from_srp=true&qid=McRGQGg32a&rank=1
Table Manners,Jeremiah Tower,https://www.goodreads.com/book/show/28116785-table-manners?from_search=true&from_srp=true&qid=mJmfv5GqZ1&rank=1
The Middle Ages 101: Medieval History and Life,Christopher M. Bellitto,https://www.goodreads.com/book/show/58289280-the-middle-ages-101?from_search=true&from_srp=true&qid=5UHG0rswoa&rank=1
Waterloo,Bernard Cornwell,https://www.goodreads.com/book/show/22007249-waterloo?from_search=true&from_srp=true&qid=aaJZ5NrKWc&rank=3
The Conquering Tide,Ian W. Toll,https://www.goodreads.com/book/show/28789720-the-conquering-tide?from_search=true&from_srp=true&qid=6OpnPOX1Bx&rank=1
The World Until Yesterday,Jared Diamond,https://www.goodreads.com/book/show/15766601-the-world-until-yesterday?from_search=true&from_srp=true&qid=vkCMS92WN9&rank=1
Gettysburg,Stephen Sears,https://www.goodreads.com/book/show/681614.Gettysburg?from_search=true&from_srp=true&qid=1RyLIlMYET&rank=1
The Death and Life of Great American Cities,"Jane Jacobs, Jason Epstein - introduction",https://www.goodreads.com/book/show/10864623-the-death-and-life-of-great-american-cities?from_search=true&from_srp=true&qid=LHaxAY04vL&rank=1
We Want to Do More Than Survive,Bettina Love,https://www.goodreads.com/book/show/40642377-we-want-to-do-more-than-survive?from_search=true&from_srp=true&qid=zWEpUBmvcU&rank=1
Prairie Fires,Caroline Fraser,https://www.goodreads.com/book/show/33911349-prairie-fires?from_search=true&from_srp=true&qid=zej7mSMX02&rank=1
Alexander the Great,Philip Freeman,https://www.goodreads.com/book/show/7841459-alexander-the-great?from_search=true&from_srp=true&qid=6h8tyAKlrD&rank=1
Where Good Ideas Come From,Steven Johnson,https://www.goodreads.com/book/show/8034188-where-good-ideas-come-from?from_search=true&from_srp=true&qid=qqsJhnpcEu&rank=2
Destined for War,Graham Allison,https://www.goodreads.com/book/show/31125556-destined-for-war?from_search=true&from_srp=true&qid=rKuISwY1Qi&rank=2
The Second World Wars,Victor Davis Hanson,https://www.goodreads.com/book/show/34184217-the-second-world-wars?from_search=true&from_srp=true&qid=WWY5MHQPn9&rank=1
Empire of Liberty,Gordon S. Wood,https://www.goodreads.com/book/show/550931.Empire_of_Liberty?from_search=true&from_srp=true&qid=nLMloLusbt&rank=1
Hiroshima,John Hersey,https://www.goodreads.com/book/show/27323.Hiroshima?from_search=true&from_srp=true&qid=iARz4ngj5z&rank=3
Cleopatra,Stacy Schiff,https://www.goodreads.com/book/show/7968243-cleopatra?from_search=true&from_srp=true&qid=HPhXjL2t9E&rank=1
The Battle of Midway (Pivotal Moments in American History),Craig L. Symonds,https://www.goodreads.com/book/show/12870685-the-battle-of-midway?from_search=true&from_srp=true&qid=gR6XNIsfl6&rank=1
The Generals,Winston Groom,https://www.goodreads.com/book/show/24869720-the-generals?from_search=true&from_srp=true&qid=GrQrh9TTfK&rank=1
Foundation,Peter Ackroyd,https://www.goodreads.com/book/show/13539185-foundation?from_search=true&from_srp=true&qid=ayMMPYkD6f&rank=1
Enemy at the Gates,William Craig,https://www.goodreads.com/book/show/435556.Enemy_at_the_Gates?from_search=true&from_srp=true&qid=9UwxpqTrJg&rank=1
Underworld,Graham Hancock,https://www.goodreads.com/book/show/33025.Underworld?from_search=true&from_srp=true&qid=sQo5B9V04i&rank=1
"Iron, Fire and Ice",Ed West,https://www.goodreads.com/book/show/36563378-iron-fire-and-ice?from_search=true&from_srp=true&qid=tTrE6kPF1X&rank=1
How Fascism Works,Jason Stanley,https://www.goodreads.com/book/show/38255329-how-fascism-works?from_search=true&from_srp=true&qid=vqiifME6cb&rank=2
The Longest Day,Cornelius Ryan,https://www.goodreads.com/book/show/161156.The_Longest_Day?from_search=true&from_srp=true&qid=57OfdFPw4h&rank=1
A Bridge Too Far,Cornelius Ryan,https://www.goodreads.com/book/show/539904.A_Bridge_Too_Far?from_search=true&from_srp=true&qid=TIBSR8e5oQ&rank=1
"Race Matters, 25th Anniversary",Cornel West,https://www.goodreads.com/book/show/55614850-race-matters-25th-anniversary?from_search=true&from_srp=true&qid=rnHcq6NkKT&rank=1
An African American and Latinx History of the United States,Paul Ortiz,https://www.goodreads.com/book/show/34564996-an-african-american-and-latinx-history-of-the-united-states?from_search=true&from_srp=true&qid=q42cu80az7&rank=1
The Norman Conquest,Marc Morris,https://www.goodreads.com/book/show/13065400-the-norman-conquest?from_search=true&from_srp=true&qid=I2EzSTWADl&rank=1
Call the Midwife,Jennifer Worth,https://www.goodreads.com/book/show/1197423.Call_the_Midwife?from_search=true&from_srp=true&qid=ITytpFQDFh&rank=2
Eichmann in Jerusalem,Hannah Arendt,https://www.goodreads.com/book/show/52090.Eichmann_in_Jerusalem?from_search=true&from_srp=true&qid=EIXp7wUASd&rank=2
The Beauty Myth,Naomi Wolf,https://www.goodreads.com/book/show/39926.The_Beauty_Myth?from_search=true&from_srp=true&qid=DmqciRinEJ&rank=1
The Good Soldiers,David Finkel,https://www.goodreads.com/book/show/6633912-the-good-soldiers?from_search=true&from_srp=true&qid=b1osrHdppU&rank=1
To Hell and Back,Ian Kershaw,https://www.goodreads.com/book/show/24611902-to-hell-and-back?from_search=true&from_srp=true&qid=fpOAyEazL2&rank=1
One Nation Under God,Kevin M. Kruse,https://www.goodreads.com/book/show/22928900-one-nation-under-god?from_search=true&from_srp=true&qid=DkZYSTJ337&rank=1
Black Against Empire,"Joshua Bloom, Waldo E. Martin Jr.",https://www.goodreads.com/book/show/15722514-black-against-empire?from_search=true&from_srp=true&qid=NXhAeBW51L&rank=1
To Rule the Waves,Arthur Herman,https://www.goodreads.com/book/show/85632.To_Rule_the_Waves?from_search=true&from_srp=true&qid=dSDa8wAgIQ&rank=1
Persian Fire,Tom Holland,https://www.goodreads.com/book/show/103749.Persian_Fire?from_search=true&from_srp=true&qid=SqkLzmKT1K&rank=1
Inside Scientology,Janet Reitman,https://www.goodreads.com/book/show/10091466-inside-scientology?from_search=true&from_srp=true&qid=KvtzralcnR&rank=2
The Secret History of Wonder Woman,Jill Lepore,https://www.goodreads.com/book/show/21855259-the-secret-history-of-wonder-woman?from_search=true&from_srp=true&qid=2FMeEerUM1&rank=1
The Assassination of Fred Hampton,Jeffrey Haas,https://www.goodreads.com/book/show/6561790-the-assassination-of-fred-hampton?from_search=true&from_srp=true&qid=mKPPGFGPLR&rank=1
Pushout,Monique W. Morris,https://www.goodreads.com/book/show/25159334-pushout?from_search=true&from_srp=true&qid=windxkTzGd&rank=1
Racism Without Racists,Eduardo Bonilla-Silva,https://www.goodreads.com/book/show/433281.Racism_without_Racists?from_search=true&from_srp=true&qid=1jlrIXQaHi&rank=1
The Last 100 Days,John Toland,https://www.goodreads.com/book/show/467573.The_Last_100_Days?from_search=true&from_srp=true&qid=SNKjoJPhzB&rank=1
The Proud Tower,Barbara W. Tuchman,https://www.goodreads.com/book/show/192955.The_Proud_Tower?from_search=true&from_srp=true&qid=0DsBHWzuTv&rank=1
A Great and Terrible King,Marc Morris,https://www.goodreads.com/book/show/2465562.A_Great_and_Terrible_King?from_search=true&from_srp=true&qid=H8hcQfyqkF&rank=1
Fear and Loathing,Hunter S. Thompson,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas?from_search=true&from_srp=true&qid=2rk1G3CAJv&rank=3
How to Live,Sarah Bakewell,https://www.goodreads.com/book/show/7624457-how-to-live?from_search=true&from_srp=true&qid=0gJJko9mgg&rank=1
How Europe Underdeveloped Africa,"Walter Rodney, Angela Y. Davis - foreword",https://www.goodreads.com/book/show/42719072-how-europe-underdeveloped-africa?from_search=true&from_srp=true&qid=S7k7PyHd8A&rank=1
Berlin Diary,William L. Shirer,https://www.goodreads.com/book/show/23756.Berlin_Diary?from_search=true&from_srp=true&qid=iJRyYny8RM&rank=2
The Fiery Trial,Eric Foner,https://www.goodreads.com/book/show/8753495-the-fiery-trial?from_search=true&from_srp=true&qid=hypKogTRd1&rank=2
Locking Up Our Own,James Forman Jr.,https://www.goodreads.com/book/show/34846249-locking-up-our-own?from_search=true&from_srp=true&qid=H6pXdf9N2R&rank=1
The Cold War,John Lewis Gaddis,https://www.goodreads.com/book/show/28432.The_Cold_War?from_search=true&from_srp=true&qid=tH3WQZJoWZ&rank=1
Augustus,Anthony Everitt,https://www.goodreads.com/book/show/89230.Augustus?from_search=true&from_srp=true&qid=vijYkD86uy&rank=1
The Swamp Fox,John Oller,https://www.goodreads.com/book/show/32739518-the-swamp-fox?from_search=true&from_srp=true&qid=axBqFGPK50&rank=1
Chernobyl 01:23:40,Andrew Leatherbarrow,https://www.goodreads.com/book/show/29945060-chernobyl-01?from_search=true&from_srp=true&qid=qIwSnC5a9H&rank=1
Winter Is Coming,Garry Kasparov,https://www.goodreads.com/book/show/24945308-winter-is-coming?from_search=true&from_srp=true&qid=Np5F7aiKFw&rank=1
The Heartbeat of Wounded Knee,David Treuer,https://www.goodreads.com/book/show/36620482-the-heartbeat-of-wounded-knee?from_search=true&from_srp=true&qid=QGwYY4qnG2&rank=2
Fall and Rise,Mitchell Zuckoff,https://www.goodreads.com/book/show/43600991-fall-and-rise?from_search=true&from_srp=true&qid=czfUkUFVM9&rank=1
Songs of America,"Jon Meacham, Tim McGraw",https://www.goodreads.com/book/show/44652584-songs-of-america?from_search=true&from_srp=true&qid=C6RRHuGPOB&rank=1
Being Wrong,Kathryn Schulz,https://www.goodreads.com/book/show/7811050-being-wrong?from_search=true&from_srp=true&qid=J8eWV8YXEz&rank=1
Spycraft,"Robert Wallace, Henry Robert Schelsinger",https://www.goodreads.com/book/show/53167253-spycraft?from_search=true&from_srp=true&qid=tt5444bo8f&rank=1
Gettysburg: The Last Invasion,Allen C. Guelzo,https://www.goodreads.com/book/show/16071719-gettysburg?from_search=true&from_srp=true&qid=pwTa4Z1kp5&rank=1
Conquistador,Buddy Levy,https://www.goodreads.com/book/show/2774104-conquistador?from_search=true&from_srp=true&qid=e2UhSeiDzS&rank=1
The Last Founding Father,Harlow Giles Unger,https://www.goodreads.com/book/show/6889967-the-last-founding-father?from_search=true&from_srp=true&qid=SrskDJDMUl&rank=1
Danse Macabre,Stephen King,https://www.goodreads.com/book/show/2614534-danse-macabre?from_search=true&from_srp=true&qid=djEnW4Bkw3&rank=8
The Evolution of God,Robert Wright,https://www.goodreads.com/book/show/6340873-the-evolution-of-god?from_search=true&from_srp=true&qid=p4c4pYKgz7&rank=1
The Great Shark Hunt,Hunter S. Thompson,https://www.goodreads.com/book/show/10878.The_Great_Shark_Hunt?from_search=true&from_srp=true&qid=MxUUE7AMhW&rank=1
The System,"Jeff Benedict, Armen Keteyian",https://www.goodreads.com/book/show/17262205-the-system?from_search=true&from_srp=true&qid=w34le79bmq&rank=1
The Map That Changed the World,Simon Winchester,https://www.goodreads.com/book/show/25014.The_Map_That_Changed_the_World?from_search=true&from_srp=true&qid=uP2xOPLoza&rank=1
The March of Folly,Barbara W. Tuchman,https://www.goodreads.com/book/show/10302.The_March_of_Folly?from_search=true&from_srp=true&qid=JGWKdUK7zS&rank=1
The Internal Enemy,Alan Taylor,https://www.goodreads.com/book/show/20663739-the-internal-enemy?from_search=true&from_srp=true&qid=zpVvWGbrPP&rank=1
The Age of Reason Begins,"Will Durant, Ariel Durant",https://www.goodreads.com/book/show/868267.The_Age_of_Reason_Begins?from_search=true&from_srp=true&qid=0vJ1zVqk2o&rank=1
The Great Game,Peter Hopkirk,https://www.goodreads.com/book/show/138299.The_Great_Game?from_search=true&from_srp=true&qid=tHxcrCsYd3&rank=1
The United States of Absurdity,"Dave Anthony, Gareth Reynolds, Patton Oswalt - foreword",https://www.goodreads.com/book/show/31624988-the-united-states-of-absurdity?from_search=true&from_srp=true&qid=OV5m2YaCMg&rank=1
Albion's Seed,David Hackett Fischer,https://www.goodreads.com/book/show/32081.Albion_s_Seed?from_search=true&from_srp=true&qid=jzNNwyq7u7&rank=1
The Rise of Rome,Anthony Everitt,https://www.goodreads.com/book/show/13155133-the-rise-of-rome?from_search=true&from_srp=true&qid=pbDuUlJ6nB&rank=1
Lost Enlightenment,S. Frederick Starr,https://www.goodreads.com/book/show/17847856-lost-enlightenment?from_search=true&from_srp=true&qid=wy3Rtnf1KN&rank=1
Serial Killers,Peter Vronsky,https://www.goodreads.com/book/show/421365.Serial_Killers?from_search=true&from_srp=true&qid=G38iHjDzya&rank=1
The Last Days of the Incas,Kim MacQuarrie,https://www.goodreads.com/book/show/354038.The_Last_Days_of_the_Incas?from_search=true&from_srp=true&qid=ZOu8p6bYmx&rank=1
Unapologetic,Charlene Carruthers,https://www.goodreads.com/book/show/37507272-unapologetic?from_search=true&from_srp=true&qid=EFEXVCiC6M&rank=1
The Real North Korea,Andrei Lankov,https://www.goodreads.com/book/show/16248578-the-real-north-korea?from_search=true&from_srp=true&qid=KyD6WnY9vG&rank=1
The Burglary,Betty Medsger,https://www.goodreads.com/book/show/17262123-the-burglary?from_search=true&from_srp=true&qid=dq9VTWZo0C&rank=1
The Lady from the Black Lagoon,Mallory O'Meara,https://www.goodreads.com/book/show/40165912-the-lady-from-the-black-lagoon?from_search=true&from_srp=true&qid=mbwFRMPcoC&rank=1
In the Shadow of Statues,Mitch Landrieu,https://www.goodreads.com/book/show/36978229-in-the-shadow-of-statues?from_search=true&from_srp=true&qid=zMprU3A7Z6&rank=1
Into the Silence,Wade Davis,https://www.goodreads.com/book/show/11602442-into-the-silence?from_search=true&from_srp=true&qid=gZLCii7iY7&rank=1
The Lewis and Clark Journals,"Lewis, Clark",https://www.goodreads.com/book/show/236830.The_Journals_of_Lewis_and_Clark?from_search=true&from_srp=true&qid=sGLVAeNeTv&rank=1
A Life Wild and Perilous,Robert M. Utley,https://www.goodreads.com/book/show/2032834.A_Life_Wild_and_Perilous?from_search=true&from_srp=true&qid=jyPWFegnNW&rank=1
A Most Beautiful Thing,Arshay Cooper,https://www.goodreads.com/book/show/56750085-a-most-beautiful-thing?from_search=true&from_srp=true&qid=o3Z8ah1Uci&rank=1
China,John Keay,https://www.goodreads.com/book/show/3896708-china?from_search=true&from_srp=true&qid=I1jRoYs0p5&rank=1
Black Titan,Carol Jenkins,https://www.goodreads.com/book/show/37885.Black_Titan?from_search=true&from_srp=true&qid=J9QPvQc5sU&rank=1
The Habsburg Empire,Pieter M. Judson,https://www.goodreads.com/book/show/27311725-the-habsburg-empire?from_search=true&from_srp=true&qid=es3JaXOD88&rank=1
A Bite-Sized History of France,"Stephane Henaut, Jeni Mitchell",https://www.goodreads.com/book/show/36542524-a-bite-sized-history-of-france?from_search=true&from_srp=true&qid=Y0VKRJc8n5&rank=1
Influenza,Dr. Jeremy Brown,https://www.goodreads.com/book/show/36580666-influenza?from_search=true&from_srp=true&qid=kjUFkgKo1p&rank=1
Midnight Rising,Tony Horwitz,https://www.goodreads.com/book/show/10900047-midnight-rising?from_search=true&from_srp=true&qid=TNoYWR4X8a&rank=1
Shakespeare in a Divided America,James Shapiro,https://www.goodreads.com/book/show/49512631-shakespeare-in-a-divided-america?from_search=true&from_srp=true&qid=78X3vO4Rxb&rank=1
Ten Caesars,Barry Strauss,https://www.goodreads.com/book/show/40524017-ten-caesars?from_search=true&from_srp=true&qid=WNpjlIOXN6&rank=1
Strong Men Armed,Robert Leckie,https://www.goodreads.com/book/show/1231424.Strong_Men_Armed?from_search=true&from_srp=true&qid=S4u6CtoJEc&rank=1
Incidents in the Life of a Slave Girl,Harriet Ann Jacobs,https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl?from_search=true&from_srp=true&qid=0p8rKSGKS6&rank=2
Ancient Aliens,The Producers of Ancient Aliens,https://www.goodreads.com/book/show/29368032-ancient-aliens?from_search=true&from_srp=true&qid=HOXi6E3p8M&rank=1
The Caped Crusade,Glen Weldon,https://www.goodreads.com/book/show/27276413-the-caped-crusade?from_search=true&from_srp=true&qid=lqtG9A7wxZ&rank=1
"Free Women, Free Men",Camille Paglia,https://www.goodreads.com/book/show/30351044-free-women-free-men?from_search=true&from_srp=true&qid=r2eoExCbvX&rank=1
The Red Flag,David Priestland,https://www.goodreads.com/book/show/6675452-the-red-flag?from_search=true&from_srp=true&qid=KZeLnKT2yC&rank=1
The Birth of Loud,Ian S. Port,https://www.goodreads.com/book/show/40538677-the-birth-of-loud?from_search=true&from_srp=true&qid=l3gYIJIWo9&rank=1
Babylon,Paul Kriwaczek,https://www.goodreads.com/book/show/8617614-babylon?from_search=true&from_srp=true&qid=Ptw5cxEkHV&rank=1
Crimea,Orlando Figes,https://www.goodreads.com/book/show/58970269-crimea?from_search=true&from_srp=true&qid=tGXwMbXVm9&rank=2
The Holocaust,Laurence Rees,https://www.goodreads.com/book/show/32048753-the-holocaust?from_search=true&from_srp=true&qid=pbmOVLhAbi&rank=1
I Can't Breathe,Matt Taibbi,https://www.goodreads.com/book/show/32740061-i-can-t-breathe?from_search=true&from_srp=true&qid=W053lKqPdw&rank=1
"Egypt, Greece, and Rome",Charles Freeman,https://www.goodreads.com/book/show/74674.Egypt_Greece_and_Rome?from_search=true&from_srp=true&qid=kHWYQ4hAHa&rank=1
In a Different Key,"John Donvan, Caren Zucker",https://www.goodreads.com/book/show/25430558-in-a-different-key?from_search=true&from_srp=true&qid=9osigXHBhe&rank=1
The Fortunes of Africa,Martin Meredith,https://www.goodreads.com/book/show/20578533-the-fortunes-of-africa?from_search=true&from_srp=true&qid=3P3eM2q4gR&rank=1
Superheroes!,"Laurence Maslon, Michael Kantor",https://www.goodreads.com/book/show/18911752-superheroes?from_search=true&from_srp=true&qid=oiVuf91LH5&rank=1
Superman,Larry Tye,https://www.goodreads.com/book/show/13144498-superman?from_search=true&from_srp=true&qid=JrpvQh4zxW&rank=1
How to Listen to Jazz,Ted Gioia,https://www.goodreads.com/book/show/26240779-how-to-listen-to-jazz?from_search=true&from_srp=true&qid=NTsdwgwPmC&rank=1
A Cruel and Shocking Act,Philip Shenon,https://www.goodreads.com/book/show/17740743-a-cruel-and-shocking-act?from_search=true&from_srp=true&qid=PU83keYAvS&rank=1
The Book of Pride,Mason Funk,https://www.goodreads.com/book/show/41454014-the-book-of-pride?from_search=true&from_srp=true&qid=Yr6CVM1h1x&rank=1
Wagnerism,Alex Ross,https://www.goodreads.com/book/show/50403493-wagnerism?from_search=true&from_srp=true&qid=aPIMp4wXYq&rank=1
While the City Slept,Eli Sanders,https://www.goodreads.com/book/show/25614525-while-the-city-slept?from_search=true&from_srp=true&qid=lgNSkO1H56&rank=2
Revolutionary Summer,Joseph J. Ellis,https://www.goodreads.com/book/show/16141925-revolutionary-summer?from_search=true&from_srp=true&qid=gRxbrS5N2d&rank=1
